Id,carat,price,x,y,z
5536,0.7,2789,5.72,5.75,3.53
5537,0.7,2789,5.72,5.75,3.53
5538,0.7,2789,5.72,5.75,3.53
5539,0.7,2789,5.72,5.75,3.53
5540,1.174011,6778.4395,6.8417606,6.892135,4.235699
5541,0.55,2789,5.28,5.3,3.22
5542,0.55,2789,5.28,5.3,3.22
5543,0.55,2789,5.28,5.3,3.22
5544,0.55,2789,5.28,5.3,3.22
5545,0.55,2789,5.28,5.3,3.22
5546,0.55,2789,5.28,5.3,3.22
5547,0.55,2789,5.28,5.3,3.22
5548,0.55,2789,5.28,5.3,3.22
5549,0.55,2789,5.28,5.3,3.22
5550,1.024011,6778.4395,6.401761,6.4421353,3.925699
5551,0.81,2789,5.94,5.99,3.64
5552,0.81,2789,5.94,5.99,3.64
5553,0.81,2789,5.94,5.99,3.64
5554,0.81,2789,5.94,5.99,3.64
5555,0.81,2789,5.94,5.99,3.64
5556,0.81,2789,5.94,5.99,3.64
5557,0.81,2789,5.94,5.99,3.64
5558,0.81,2789,5.94,5.99,3.64
5559,0.81,2789,5.94,5.99,3.64
5560,1.284011,6778.4395,7.061761,7.132135,4.3456993
5561,0.63,2789,5.48,5.41,3.38
5562,0.63,2789,5.48,5.41,3.38
5563,0.63,2789,5.48,5.41,3.38
5564,0.63,2789,5.48,5.41,3.38
5565,0.63,2789,5.48,5.41,3.38
5566,0.63,2789,5.48,5.41,3.38
5567,0.63,2789,5.48,5.41,3.38
5568,0.63,2789,5.48,5.41,3.38
5569,0.63,2789,5.48,5.41,3.38
5570,1.104011,6778.4395,6.601761,6.552135,4.085699
5571,0.63,2789,5.55,5.52,3.37
5572,0.63,2789,5.55,5.52,3.37
5573,0.63,2789,5.55,5.52,3.37
5574,0.63,2789,5.55,5.52,3.37
5575,0.63,2789,5.55,5.52,3.37
5576,0.63,2789,5.55,5.52,3.37
5577,0.63,2789,5.55,5.52,3.37
5578,0.63,2789,5.55,5.52,3.37
5579,0.63,2789,5.55,5.52,3.37
5580,1.104011,6778.4395,6.671761,6.662135,4.075699
5581,0.77,2789,5.9,5.88,3.61
5582,0.77,2789,5.9,5.88,3.61
5583,0.77,2789,5.9,5.88,3.61
5584,0.77,2789,5.9,5.88,3.61
5585,0.77,2789,5.9,5.88,3.61
5586,0.77,2789,5.9,5.88,3.61
5587,0.77,2789,5.9,5.88,3.61
5588,0.77,2789,5.9,5.88,3.61
5589,0.77,2789,5.9,5.88,3.61
5590,1.2440109,6778.4395,7.021761,7.0221353,4.315699
5591,1.05,2789,6.41,6.27,4.18
5592,1.05,2789,6.41,6.27,4.18
5593,1.05,2789,6.41,6.27,4.18
5594,1.05,2789,6.41,6.27,4.18
5595,1.05,2789,6.41,6.27,4.18
5596,1.05,2789,6.41,6.27,4.18
5597,1.05,2789,6.41,6.27,4.18
5598,1.05,2789,6.41,6.27,4.18
5599,1.05,2789,6.41,6.27,4.18
5600,1.5240109,6778.4395,7.5317607,7.412135,4.885699
5601,0.64,2790,5.54,5.58,3.41
5602,0.64,2790,5.54,5.58,3.41
5603,0.64,2790,5.54,5.58,3.41
5604,0.64,2790,5.54,5.58,3.41
5605,0.64,2790,5.54,5.58,3.41
5606,0.64,2790,5.54,5.58,3.41
5607,0.64,2790,5.54,5.58,3.41
5608,0.64,2790,5.54,5.58,3.41
5609,0.64,2790,5.54,5.58,3.41
5610,1.114011,6779.4395,6.661761,6.722135,4.1156993
5611,0.76,2790,6,5.94,3.51
5612,0.76,2790,6,5.94,3.51
5613,0.76,2790,6,5.94,3.51
5614,0.76,2790,6,5.94,3.51
5615,0.76,2790,6,5.94,3.51
5616,0.76,2790,6,5.94,3.51
5617,0.76,2790,6,5.94,3.51
5618,0.76,2790,6,5.94,3.51
5619,0.76,2790,6,5.94,3.51
5620,1.2340109,6779.4395,7.121761,7.082135,4.215699
5621,0.83,2790,6.02,6.05,3.76
5622,0.83,2790,6.02,6.05,3.76
5623,0.83,2790,6.02,6.05,3.76
5624,0.83,2790,6.02,6.05,3.76
5625,0.83,2790,6.02,6.05,3.76
5626,0.83,2790,6.02,6.05,3.76
5627,0.83,2790,6.02,6.05,3.76
5628,0.83,2790,6.02,6.05,3.76
5629,0.83,2790,6.02,6.05,3.76
5630,1.304011,6779.4395,7.141761,7.1921353,4.465699
5631,0.71,2790,5.77,5.74,3.46
5632,0.71,2790,5.77,5.74,3.46
5633,0.71,2790,5.77,5.74,3.46
5634,0.71,2790,5.77,5.74,3.46
5635,0.71,2790,5.77,5.74,3.46
5636,0.71,2790,5.77,5.74,3.46
5637,0.71,2790,5.77,5.74,3.46
5638,0.71,2790,5.77,5.74,3.46
5639,0.71,2790,5.77,5.74,3.46
5640,1.184011,6779.4395,6.891761,6.882135,4.165699
5641,0.71,2790,5.73,5.69,3.53
5642,0.71,2790,5.73,5.69,3.53
5643,0.71,2790,5.73,5.69,3.53
5644,0.71,2790,5.73,5.69,3.53
5645,0.71,2790,5.73,5.69,3.53
5646,0.71,2790,5.73,5.69,3.53
5647,0.71,2790,5.73,5.69,3.53
5648,0.71,2790,5.73,5.69,3.53
5649,0.71,2790,5.73,5.69,3.53
5650,1.184011,6779.4395,6.851761,6.832135,4.235699
5651,0.87,2791,6.07,6.1,3.87
5652,0.87,2791,6.07,6.1,3.87
5653,0.87,2791,6.07,6.1,3.87
5654,0.87,2791,6.07,6.1,3.87
5655,0.87,2791,6.07,6.1,3.87
5656,0.87,2791,6.07,6.1,3.87
5657,0.87,2791,6.07,6.1,3.87
5658,0.87,2791,6.07,6.1,3.87
5659,0.87,2791,6.07,6.1,3.87
5660,1.3440111,6780.4395,7.191761,7.242135,4.575699
5661,0.73,2791,5.74,5.78,3.58
5662,0.73,2791,5.74,5.78,3.58
5663,0.73,2791,5.74,5.78,3.58
5664,0.73,2791,5.74,5.78,3.58
5665,0.73,2791,5.74,5.78,3.58
5666,0.73,2791,5.74,5.78,3.58
5667,0.73,2791,5.74,5.78,3.58
5668,0.73,2791,5.74,5.78,3.58
5669,0.73,2791,5.74,5.78,3.58
5670,1.204011,6780.4395,6.8617606,6.9221354,4.285699
5671,0.71,2792,5.83,5.86,3.46
5672,0.71,2792,5.83,5.86,3.46
5673,0.71,2792,5.83,5.86,3.46
5674,0.71,2792,5.83,5.86,3.46
5675,0.71,2792,5.83,5.86,3.46
5676,0.71,2792,5.83,5.86,3.46
5677,0.71,2792,5.83,5.86,3.46
5678,0.71,2792,5.83,5.86,3.46
5679,0.71,2792,5.83,5.86,3.46
5680,1.184011,6781.4395,6.951761,7.0021353,4.165699
5681,0.71,2792,5.7,5.75,3.54
5682,0.71,2792,5.7,5.75,3.54
5683,0.71,2792,5.7,5.75,3.54
5684,0.71,2792,5.7,5.75,3.54
5685,0.71,2792,5.7,5.75,3.54
5686,0.71,2792,5.7,5.75,3.54
5687,0.71,2792,5.7,5.75,3.54
5688,0.71,2792,5.7,5.75,3.54
5689,0.71,2792,5.7,5.75,3.54
5690,1.184011,6781.4395,6.8217607,6.892135,4.245699
5691,0.71,2792,5.72,5.77,3.52
5692,0.71,2792,5.72,5.77,3.52
5693,0.71,2792,5.72,5.77,3.52
5694,0.71,2792,5.72,5.77,3.52
5695,0.71,2792,5.72,5.77,3.52
5696,0.71,2792,5.72,5.77,3.52
5697,0.71,2792,5.72,5.77,3.52
5698,0.71,2792,5.72,5.77,3.52
5699,0.71,2792,5.72,5.77,3.52
5700,1.184011,6781.4395,6.8417606,6.912135,4.225699
5701,0.7,2792,5.71,5.65,3.53
5702,0.7,2792,5.71,5.65,3.53
5703,0.7,2792,5.71,5.65,3.53
5704,0.7,2792,5.71,5.65,3.53
5705,0.7,2792,5.71,5.65,3.53
5706,0.7,2792,5.71,5.65,3.53
5707,0.7,2792,5.71,5.65,3.53
5708,0.7,2792,5.71,5.65,3.53
5709,0.7,2792,5.71,5.65,3.53
5710,1.174011,6781.4395,6.831761,6.7921352,4.235699
5711,0.7,2792,5.78,5.75,3.5
5712,0.7,2792,5.78,5.75,3.5
5713,0.7,2792,5.78,5.75,3.5
5714,0.7,2792,5.78,5.75,3.5
5715,0.7,2792,5.78,5.75,3.5
5716,0.7,2792,5.78,5.75,3.5
5717,0.7,2792,5.78,5.75,3.5
5718,0.7,2792,5.78,5.75,3.5
5719,0.7,2792,5.78,5.75,3.5
5720,1.174011,6781.4395,6.901761,6.892135,4.205699
5721,0.76,2792,5.91,5.86,3.51
5722,0.76,2792,5.91,5.86,3.51
5723,0.76,2792,5.91,5.86,3.51
5724,0.76,2792,5.91,5.86,3.51
5725,0.76,2792,5.91,5.86,3.51
5726,0.76,2792,5.91,5.86,3.51
5727,0.76,2792,5.91,5.86,3.51
5728,0.76,2792,5.91,5.86,3.51
5729,0.76,2792,5.91,5.86,3.51
5730,1.2340109,6781.4395,7.0317607,7.0021353,4.215699
5731,0.7,2792,5.73,5.68,3.55
5732,0.7,2792,5.73,5.68,3.55
5733,0.7,2792,5.73,5.68,3.55
5734,0.7,2792,5.73,5.68,3.55
5735,0.7,2792,5.73,5.68,3.55
5736,0.7,2792,5.73,5.68,3.55
5737,0.7,2792,5.73,5.68,3.55
5738,0.7,2792,5.73,5.68,3.55
5739,0.7,2792,5.73,5.68,3.55
5740,1.174011,6781.4395,6.851761,6.822135,4.255699
5741,0.79,2793,5.98,6.06,3.65
5742,0.79,2793,5.98,6.06,3.65
5743,0.79,2793,5.98,6.06,3.65
5744,0.79,2793,5.98,6.06,3.65
5745,0.79,2793,5.98,6.06,3.65
5746,0.79,2793,5.98,6.06,3.65
5747,0.79,2793,5.98,6.06,3.65
5748,0.79,2793,5.98,6.06,3.65
5749,0.79,2793,5.98,6.06,3.65
5750,1.264011,6782.4395,7.101761,7.202135,4.355699
5751,0.7,2793,5.66,5.69,3.57
5752,0.7,2793,5.66,5.69,3.57
5753,0.7,2793,5.66,5.69,3.57
5754,0.7,2793,5.66,5.69,3.57
5755,0.7,2793,5.66,5.69,3.57
5756,0.7,2793,5.66,5.69,3.57
5757,0.7,2793,5.66,5.69,3.57
5758,0.7,2793,5.66,5.69,3.57
5759,0.7,2793,5.66,5.69,3.57
5760,1.174011,6782.4395,6.7817607,6.832135,4.275699
5761,0.7,2793,5.6,5.66,3.61
5762,0.7,2793,5.6,5.66,3.61
5763,0.7,2793,5.6,5.66,3.61
5764,0.7,2793,5.6,5.66,3.61
5765,0.7,2793,5.6,5.66,3.61
5766,0.7,2793,5.6,5.66,3.61
5767,0.7,2793,5.6,5.66,3.61
5768,0.7,2793,5.6,5.66,3.61
5769,0.7,2793,5.6,5.66,3.61
5770,1.174011,6782.4395,6.7217607,6.802135,4.315699
5771,0.76,2793,5.87,5.91,3.61
5772,0.76,2793,5.87,5.91,3.61
5773,0.76,2793,5.87,5.91,3.61
5774,0.76,2793,5.87,5.91,3.61
5775,0.76,2793,5.87,5.91,3.61
5776,0.76,2793,5.87,5.91,3.61
5777,0.76,2793,5.87,5.91,3.61
5778,0.76,2793,5.87,5.91,3.61
5779,0.76,2793,5.87,5.91,3.61
5780,1.2340109,6782.4395,6.9917607,7.052135,4.315699
5781,0.73,2793,5.72,5.76,3.6
5782,0.73,2793,5.72,5.76,3.6
5783,0.73,2793,5.72,5.76,3.6
5784,0.73,2793,5.72,5.76,3.6
5785,0.73,2793,5.72,5.76,3.6
5786,0.73,2793,5.72,5.76,3.6
5787,0.73,2793,5.72,5.76,3.6
5788,0.73,2793,5.72,5.76,3.6
5789,0.73,2793,5.72,5.76,3.6
5790,1.204011,6782.4395,6.8417606,6.9021354,4.305699
5791,0.79,2794,5.91,5.86,3.72
5792,0.79,2794,5.91,5.86,3.72
5793,0.79,2794,5.91,5.86,3.72
5794,0.79,2794,5.91,5.86,3.72
5795,0.79,2794,5.91,5.86,3.72
5796,0.79,2794,5.91,5.86,3.72
5797,0.79,2794,5.91,5.86,3.72
5798,0.79,2794,5.91,5.86,3.72
5799,0.79,2794,5.91,5.86,3.72
5800,1.264011,6783.4395,7.0317607,7.0021353,4.425699
5801,0.71,2795,5.81,5.82,3.53
5802,0.71,2795,5.81,5.82,3.53
5803,0.71,2795,5.81,5.82,3.53
5804,0.71,2795,5.81,5.82,3.53
5805,0.71,2795,5.81,5.82,3.53
5806,0.71,2795,5.81,5.82,3.53
5807,0.71,2795,5.81,5.82,3.53
5808,0.71,2795,5.81,5.82,3.53
5809,0.71,2795,5.81,5.82,3.53
5810,1.184011,6784.4395,6.931761,6.9621353,4.235699
5811,0.81,2795,5.91,5.86,3.64
5812,0.81,2795,5.91,5.86,3.64
5813,0.81,2795,5.91,5.86,3.64
5814,0.81,2795,5.91,5.86,3.64
5815,0.81,2795,5.91,5.86,3.64
5816,0.81,2795,5.91,5.86,3.64
5817,0.81,2795,5.91,5.86,3.64
5818,0.81,2795,5.91,5.86,3.64
5819,0.81,2795,5.91,5.86,3.64
5820,1.284011,6784.4395,7.0317607,7.0021353,4.3456993
5821,0.81,2795,5.92,5.96,3.72
5822,0.81,2795,5.92,5.96,3.72
5823,0.81,2795,5.92,5.96,3.72
5824,0.81,2795,5.92,5.96,3.72
5825,0.81,2795,5.92,5.96,3.72
5826,0.81,2795,5.92,5.96,3.72
5827,0.81,2795,5.92,5.96,3.72
5828,0.81,2795,5.92,5.96,3.72
5829,0.81,2795,5.92,5.96,3.72
5830,1.284011,6784.4395,7.041761,7.102135,4.425699
5831,0.72,2795,5.74,5.72,3.48
5832,0.72,2795,5.74,5.72,3.48
5833,0.72,2795,5.74,5.72,3.48
5834,0.72,2795,5.74,5.72,3.48
5835,0.72,2795,5.74,5.72,3.48
5836,0.72,2795,5.74,5.72,3.48
5837,0.72,2795,5.74,5.72,3.48
5838,0.72,2795,5.74,5.72,3.48
5839,0.72,2795,5.74,5.72,3.48
5840,1.194011,6784.4395,6.8617606,6.862135,4.185699
5841,0.72,2795,5.73,5.69,3.54
5842,0.72,2795,5.73,5.69,3.54
5843,0.72,2795,5.73,5.69,3.54
5844,0.72,2795,5.73,5.69,3.54
5845,0.72,2795,5.73,5.69,3.54
5846,0.72,2795,5.73,5.69,3.54
5847,0.72,2795,5.73,5.69,3.54
5848,0.72,2795,5.73,5.69,3.54
5849,0.72,2795,5.73,5.69,3.54
5850,1.194011,6784.4395,6.851761,6.832135,4.245699
5851,0.72,2795,5.72,5.7,3.6
5852,0.72,2795,5.72,5.7,3.6
5853,0.72,2795,5.72,5.7,3.6
5854,0.72,2795,5.72,5.7,3.6
5855,0.72,2795,5.72,5.7,3.6
5856,0.72,2795,5.72,5.7,3.6
5857,0.72,2795,5.72,5.7,3.6
5858,0.72,2795,5.72,5.7,3.6
5859,0.72,2795,5.72,5.7,3.6
5860,1.194011,6784.4395,6.8417606,6.842135,4.305699
5861,0.81,2795,6.17,6.13,3.57
5862,0.81,2795,6.17,6.13,3.57
5863,0.81,2795,6.17,6.13,3.57
5864,0.81,2795,6.17,6.13,3.57
5865,0.81,2795,6.17,6.13,3.57
5866,0.81,2795,6.17,6.13,3.57
5867,0.81,2795,6.17,6.13,3.57
5868,0.81,2795,6.17,6.13,3.57
5869,0.81,2795,6.17,6.13,3.57
5870,1.284011,6784.4395,7.291761,7.2721353,4.275699
5871,0.72,2795,5.73,5.65,3.58
5872,0.72,2795,5.73,5.65,3.58
5873,0.72,2795,5.73,5.65,3.58
5874,0.72,2795,5.73,5.65,3.58
5875,0.72,2795,5.73,5.65,3.58
5876,0.72,2795,5.73,5.65,3.58
5877,0.72,2795,5.73,5.65,3.58
5878,0.72,2795,5.73,5.65,3.58
5879,0.72,2795,5.73,5.65,3.58
5880,1.194011,6784.4395,6.851761,6.7921352,4.285699
5881,1,2795,6.61,6.55,3.83
5882,1,2795,6.61,6.55,3.83
5883,1,2795,6.61,6.55,3.83
5884,1,2795,6.61,6.55,3.83
5885,1,2795,6.61,6.55,3.83
5886,1,2795,6.61,6.55,3.83
5887,1,2795,6.61,6.55,3.83
5888,1,2795,6.61,6.55,3.83
5889,1,2795,6.61,6.55,3.83
5890,1.474011,6784.4395,7.731761,7.6921353,4.535699
5891,0.73,2796,5.7,5.76,3.62
5892,0.73,2796,5.7,5.76,3.62
5893,0.73,2796,5.7,5.76,3.62
5894,0.73,2796,5.7,5.76,3.62
5895,0.73,2796,5.7,5.76,3.62
5896,0.73,2796,5.7,5.76,3.62
5897,0.73,2796,5.7,5.76,3.62
5898,0.73,2796,5.7,5.76,3.62
5899,0.73,2796,5.7,5.76,3.62
5900,1.204011,6785.4395,6.8217607,6.9021354,4.325699
5901,0.81,2797,5.94,6.01,3.66
5902,0.81,2797,5.94,6.01,3.66
5903,0.81,2797,5.94,6.01,3.66
5904,0.81,2797,5.94,6.01,3.66
5905,0.81,2797,5.94,6.01,3.66
5906,0.81,2797,5.94,6.01,3.66
5907,0.81,2797,5.94,6.01,3.66
5908,0.81,2797,5.94,6.01,3.66
5909,0.81,2797,5.94,6.01,3.66
5910,1.284011,6786.4395,7.061761,7.1521354,4.3656993
5911,0.81,2797,6.07,6.1,3.67
5912,0.81,2797,6.07,6.1,3.67
5913,0.81,2797,6.07,6.1,3.67
5914,0.81,2797,6.07,6.1,3.67
5915,0.81,2797,6.07,6.1,3.67
5916,0.81,2797,6.07,6.1,3.67
5917,0.81,2797,6.07,6.1,3.67
5918,0.81,2797,6.07,6.1,3.67
5919,0.81,2797,6.07,6.1,3.67
5920,1.284011,6786.4395,7.191761,7.242135,4.375699
5921,0.71,2797,5.67,5.71,3.57
5922,0.71,2797,5.67,5.71,3.57
5923,0.71,2797,5.67,5.71,3.57
5924,0.71,2797,5.67,5.71,3.57
5925,0.71,2797,5.67,5.71,3.57
5926,0.71,2797,5.67,5.71,3.57
5927,0.71,2797,5.67,5.71,3.57
5928,0.71,2797,5.67,5.71,3.57
5929,0.71,2797,5.67,5.71,3.57
5930,1.184011,6786.4395,6.791761,6.852135,4.275699
5931,0.71,2797,5.73,5.75,3.52
5932,0.71,2797,5.73,5.75,3.52
5933,0.71,2797,5.73,5.75,3.52
5934,0.71,2797,5.73,5.75,3.52
5935,0.71,2797,5.73,5.75,3.52
5936,0.71,2797,5.73,5.75,3.52
5937,0.71,2797,5.73,5.75,3.52
5938,0.71,2797,5.73,5.75,3.52
5939,0.71,2797,5.73,5.75,3.52
5940,1.184011,6786.4395,6.851761,6.892135,4.225699
5941,0.71,2797,5.74,5.69,3.52
5942,0.71,2797,5.74,5.69,3.52
5943,0.71,2797,5.74,5.69,3.52
5944,0.71,2797,5.74,5.69,3.52
5945,0.71,2797,5.74,5.69,3.52
5946,0.71,2797,5.74,5.69,3.52
5947,0.71,2797,5.74,5.69,3.52
5948,0.71,2797,5.74,5.69,3.52
5949,0.71,2797,5.74,5.69,3.52
5950,1.184011,6786.4395,6.8617606,6.832135,4.225699
5951,0.57,2797,5.34,5.35,3.31
5952,0.57,2797,5.34,5.35,3.31
5953,0.57,2797,5.34,5.35,3.31
5954,0.57,2797,5.34,5.35,3.31
5955,0.57,2797,5.34,5.35,3.31
5956,0.57,2797,5.34,5.35,3.31
5957,0.57,2797,5.34,5.35,3.31
5958,0.57,2797,5.34,5.35,3.31
5959,0.57,2797,5.34,5.35,3.31
5960,1.044011,6786.4395,6.461761,6.492135,4.015699
5961,0.51,2797,5.12,5.16,3.17
5962,0.51,2797,5.12,5.16,3.17
5963,0.51,2797,5.12,5.16,3.17
5964,0.51,2797,5.12,5.16,3.17
5965,0.51,2797,5.12,5.16,3.17
5966,0.51,2797,5.12,5.16,3.17
5967,0.51,2797,5.12,5.16,3.17
5968,0.51,2797,5.12,5.16,3.17
5969,0.51,2797,5.12,5.16,3.17
5970,0.984011,6786.4395,6.2417607,6.302135,3.875699
5971,0.72,2797,5.72,5.75,3.55
5972,0.72,2797,5.72,5.75,3.55
5973,0.72,2797,5.72,5.75,3.55
5974,0.72,2797,5.72,5.75,3.55
5975,0.72,2797,5.72,5.75,3.55
5976,0.72,2797,5.72,5.75,3.55
5977,0.72,2797,5.72,5.75,3.55
5978,0.72,2797,5.72,5.75,3.55
5979,0.72,2797,5.72,5.75,3.55
5980,1.194011,6786.4395,6.8417606,6.892135,4.255699
5981,0.74,2797,5.77,5.81,3.58
5982,0.74,2797,5.77,5.81,3.58
5983,0.74,2797,5.77,5.81,3.58
5984,0.74,2797,5.77,5.81,3.58
5985,0.74,2797,5.77,5.81,3.58
5986,0.74,2797,5.77,5.81,3.58
5987,0.74,2797,5.77,5.81,3.58
5988,0.74,2797,5.77,5.81,3.58
5989,0.74,2797,5.77,5.81,3.58
5990,1.214011,6786.4395,6.891761,6.952135,4.285699
5991,0.74,2797,5.81,5.82,3.58
5992,0.74,2797,5.81,5.82,3.58
5993,0.74,2797,5.81,5.82,3.58
5994,0.74,2797,5.81,5.82,3.58
5995,0.74,2797,5.81,5.82,3.58
5996,0.74,2797,5.81,5.82,3.58
5997,0.74,2797,5.81,5.82,3.58
5998,0.74,2797,5.81,5.82,3.58
5999,0.74,2797,5.81,5.82,3.58
6000,1.214011,6786.4395,6.931761,6.9621353,4.285699
6001,0.7,2797,5.81,5.9,3.44
6002,0.7,2797,5.81,5.9,3.44
6003,0.7,2797,5.81,5.9,3.44
6004,0.7,2797,5.81,5.9,3.44
6005,0.7,2797,5.81,5.9,3.44
6006,0.7,2797,5.81,5.9,3.44
6007,0.7,2797,5.81,5.9,3.44
6008,0.7,2797,5.81,5.9,3.44
6009,0.7,2797,5.81,5.9,3.44
6010,1.174011,6786.4395,6.931761,7.0421352,4.145699
6011,0.8,2797,6.03,6.01,3.67
6012,0.8,2797,6.03,6.01,3.67
6013,0.8,2797,6.03,6.01,3.67
6014,0.8,2797,6.03,6.01,3.67
6015,0.8,2797,6.03,6.01,3.67
6016,0.8,2797,6.03,6.01,3.67
6017,0.8,2797,6.03,6.01,3.67
6018,0.8,2797,6.03,6.01,3.67
6019,0.8,2797,6.03,6.01,3.67
6020,1.274011,6786.4395,7.151761,7.1521354,4.375699
6021,1.01,2797,6.19,6.05,4.13
6022,1.01,2797,6.19,6.05,4.13
6023,1.01,2797,6.19,6.05,4.13
6024,1.01,2797,6.19,6.05,4.13
6025,1.01,2797,6.19,6.05,4.13
6026,1.01,2797,6.19,6.05,4.13
6027,1.01,2797,6.19,6.05,4.13
6028,1.01,2797,6.19,6.05,4.13
6029,1.01,2797,6.19,6.05,4.13
6030,1.4840109,6786.4395,7.311761,7.1921353,4.835699
6031,0.8,2797,5.92,5.82,3.72
6032,0.8,2797,5.92,5.82,3.72
6033,0.8,2797,5.92,5.82,3.72
6034,0.8,2797,5.92,5.82,3.72
6035,0.8,2797,5.92,5.82,3.72
6036,0.8,2797,5.92,5.82,3.72
6037,0.8,2797,5.92,5.82,3.72
6038,0.8,2797,5.92,5.82,3.72
6039,0.8,2797,5.92,5.82,3.72
6040,1.274011,6786.4395,7.041761,6.9621353,4.425699
6041,0.77,2798,5.87,5.91,3.62
6042,0.77,2798,5.87,5.91,3.62
6043,0.77,2798,5.87,5.91,3.62
6044,0.77,2798,5.87,5.91,3.62
6045,0.77,2798,5.87,5.91,3.62
6046,0.77,2798,5.87,5.91,3.62
6047,0.77,2798,5.87,5.91,3.62
6048,0.77,2798,5.87,5.91,3.62
6049,0.77,2798,5.87,5.91,3.62
6050,1.2440109,6787.4395,6.9917607,7.052135,4.325699
6051,0.83,2799,6.19,6.25,3.61
6052,0.83,2799,6.19,6.25,3.61
6053,0.83,2799,6.19,6.25,3.61
6054,0.83,2799,6.19,6.25,3.61
6055,0.83,2799,6.19,6.25,3.61
6056,0.83,2799,6.19,6.25,3.61
6057,0.83,2799,6.19,6.25,3.61
6058,0.83,2799,6.19,6.25,3.61
6059,0.83,2799,6.19,6.25,3.61
6060,1.304011,6788.4395,7.311761,7.392135,4.315699
6061,0.82,2799,5.97,6.02,3.74
6062,0.82,2799,5.97,6.02,3.74
6063,0.82,2799,5.97,6.02,3.74
6064,0.82,2799,5.97,6.02,3.74
6065,0.82,2799,5.97,6.02,3.74
6066,0.82,2799,5.97,6.02,3.74
6067,0.82,2799,5.97,6.02,3.74
6068,0.82,2799,5.97,6.02,3.74
6069,0.82,2799,5.97,6.02,3.74
6070,1.294011,6788.4395,7.0917606,7.162135,4.445699
6071,0.78,2799,5.91,5.86,3.64
6072,0.78,2799,5.91,5.86,3.64
6073,0.78,2799,5.91,5.86,3.64
6074,0.78,2799,5.91,5.86,3.64
6075,0.78,2799,5.91,5.86,3.64
6076,0.78,2799,5.91,5.86,3.64
6077,0.78,2799,5.91,5.86,3.64
6078,0.78,2799,5.91,5.86,3.64
6079,0.78,2799,5.91,5.86,3.64
6080,1.2540109,6788.4395,7.0317607,7.0021353,4.3456993
6081,0.6,2800,5.43,5.46,3.35
6082,0.6,2800,5.43,5.46,3.35
6083,0.6,2800,5.43,5.46,3.35
6084,0.6,2800,5.43,5.46,3.35
6085,0.6,2800,5.43,5.46,3.35
6086,0.6,2800,5.43,5.46,3.35
6087,0.6,2800,5.43,5.46,3.35
6088,0.6,2800,5.43,5.46,3.35
6089,0.6,2800,5.43,5.46,3.35
6090,1.0740111,6789.4395,6.5517607,6.602135,4.055699
6091,0.9,2800,6.07,6.11,3.79
6092,0.9,2800,6.07,6.11,3.79
6093,0.9,2800,6.07,6.11,3.79
6094,0.9,2800,6.07,6.11,3.79
6095,0.9,2800,6.07,6.11,3.79
6096,0.9,2800,6.07,6.11,3.79
6097,0.9,2800,6.07,6.11,3.79
6098,0.9,2800,6.07,6.11,3.79
6099,0.9,2800,6.07,6.11,3.79
6100,1.374011,6789.4395,7.191761,7.2521353,4.495699
6101,0.7,2800,5.6,5.66,3.5
6102,0.7,2800,5.6,5.66,3.5
6103,0.7,2800,5.6,5.66,3.5
6104,0.7,2800,5.6,5.66,3.5
6105,0.7,2800,5.6,5.66,3.5
6106,0.7,2800,5.6,5.66,3.5
6107,0.7,2800,5.6,5.66,3.5
6108,0.7,2800,5.6,5.66,3.5
6109,0.7,2800,5.6,5.66,3.5
6110,1.174011,6789.4395,6.7217607,6.802135,4.205699
6111,0.9,2800,6.17,6.23,3.8
6112,0.9,2800,6.17,6.23,3.8
6113,0.9,2800,6.17,6.23,3.8
6114,0.9,2800,6.17,6.23,3.8
6115,0.9,2800,6.17,6.23,3.8
6116,0.9,2800,6.17,6.23,3.8
6117,0.9,2800,6.17,6.23,3.8
6118,0.9,2800,6.17,6.23,3.8
6119,0.9,2800,6.17,6.23,3.8
6120,1.374011,6789.4395,7.291761,7.372135,4.505699
6121,0.83,2800,5.99,6.08,3.76
6122,0.83,2800,5.99,6.08,3.76
6123,0.83,2800,5.99,6.08,3.76
6124,0.83,2800,5.99,6.08,3.76
6125,0.83,2800,5.99,6.08,3.76
6126,0.83,2800,5.99,6.08,3.76
6127,0.83,2800,5.99,6.08,3.76
6128,0.83,2800,5.99,6.08,3.76
6129,0.83,2800,5.99,6.08,3.76
6130,1.304011,6789.4395,7.1117606,7.222135,4.465699
6131,0.83,2800,6.03,6.07,3.74
6132,0.83,2800,6.03,6.07,3.74
6133,0.83,2800,6.03,6.07,3.74
6134,0.83,2800,6.03,6.07,3.74
6135,0.83,2800,6.03,6.07,3.74
6136,0.83,2800,6.03,6.07,3.74
6137,0.83,2800,6.03,6.07,3.74
6138,0.83,2800,6.03,6.07,3.74
6139,0.83,2800,6.03,6.07,3.74
6140,1.304011,6789.4395,7.151761,7.2121353,4.445699
6141,0.83,2800,5.95,6.02,3.74
6142,0.83,2800,5.95,6.02,3.74
6143,0.83,2800,5.95,6.02,3.74
6144,0.83,2800,5.95,6.02,3.74
6145,0.83,2800,5.95,6.02,3.74
6146,0.83,2800,5.95,6.02,3.74
6147,0.83,2800,5.95,6.02,3.74
6148,0.83,2800,5.95,6.02,3.74
6149,0.83,2800,5.95,6.02,3.74
